"ProductName","SKU","Category","ItemType","TrackSerials","SerialPrefix","SerialNextNumber","SerialSuffix","Description","DefaultUnitPrice","Markup","IsFixedMarkup","IsTaxInclusivePrice","1.HCTC Cost","Cost","SpecialTaxRate","LastVendor","VendorProductCode","VendorPrice","BarCode","Uom","SalesUom","SalesUomRatio1","SalesUomRatio2","PurchasingUom","PurchasingUomRatio1","PurchasingUomRatio2","ProductLength","ProductWidth","ProductHeight","ProductWeight","Remarks","CombineQuantityBuildable","AutoManufacture","RELATED MATERIAL:","OLD SKU:","ORDER IN MULTIPLES OF:","PACKAGE QUANTITY","IsActive"
"RMA 5446","RMA 5446","RMA COE","Stockable","False","","","","CISCO ASR920 SERIES-24GE FIBER & 4-10GE","0.01000","-99.99899497487437185929648241","False","False","995.00","995.00000","","ROCNET SUPPLY","","995.00000","RMA 5446","","","1.0000","1.0000","","1.0000","1.0000","","","","","ASR-920-24SZ-MCISCO ASR920 SERIES-24GE FIBER & 4-10GE:MODULAR PSU","False","False","","","","","True"
"5017","5017","SCXR(31)","Stockable","False","","","","VALERE 10A RECT FOR OPX4300","0.01000","-99.99428571428571428571428571","False","False","","175.00000","","UNITED TEL-SUPPLY, INC.","","0.00000","5017","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"5021","5021","SCXR(31)","Stockable","False","","","","VALERE 30A RECT FOR ODC-100","0.01000","-99.99600","False","False","","250.00000","","UNITED TEL-SUPPLY, INC.","","0.00000","5021","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"180021-1","180021-1","EXEMPT-OSP(1808)","Stockable","False","","","","SNAKE BAIT DR T's SNAKE-A-WAY #78990","0.01000","","False","False","0","0.00000","","","","","180021-1","","","1.0000","1.0000","","1.0000","1.0000","","","","","P/N 78990, RAINBOW","False","False","6/8/2023","","","","True"
"2711773","2711773","NINV - NON-INVENTORY(27)","Non-Stocked","False","","","","CISCO GLC-T COMPATIBLE 1000BASE-T SFP COPPER RJ-45 100M TRANSCEIVER MODULE 11773","0.01000","-99.96428571428571428571428571","False","False","28.00","28.00000","","","","","2711773","","","1.0000","1.0000","","1.0000","1.0000","","","","","
NO STOCK ON HAND. PURCHASED ON AN 'AS NEEDED' BASIS","False","False","","","","","True"
"11665","11665","IFIX - IFIX INVENTORY","Stockable","False","","","","UBIQUITI U6 MESH","0.01000","-99.99441340782122905027932961","False","False","","179.00000","","ISP SUPPLIES","","179.00000","11665","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"RMA 6156","RMA 6156","RMA COE","Stockable","False","","","","Tarana RN Residential Node Radio 5Ghz PN 35-0128-001","0.01000","-99.99801390268123138033763654","False","False","503.50","503.50000","","TARANA WIRELESS, INC.","","0.00000","RMA 6156","","","1.0000","1.0000","","1.0000","1.0000","18.0000","12.0000","4.0000","6.0000","Tarana RN Residential Node Radio 5Ghz PN 35-0128-001","False","False","","","","","True"
"439","439","OSP(29)","Stockable","False","","","","CI-AMPHENOL Z14 PEDESTAL HOUSING","0.01000","-99.99811320754716981132075472","False","False","","530.00000","","BUDCO CABLE ONLINE","","530.00000","439","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","6134","","","True"
"BLUE BAG","HCTC BLUE BAG","NINV - NON-INVENTORY(27)","Non-Stocked","False","","","","HCTC BLUE BAG | tote handbag ","0.01","0.01000","True","False","0.01","0.01000","","","","","HCTC BLUE BAG","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"980071-3","980071-3","TOOLS(98)","Stockable","False","","","","COMMSCOPE TEST JUMPER OPTITAP SC/A TO SC/A 9um 434401E31AJ003M","0.01000","-99.98070987654320987654320988","False","False","51.84","51.84000","","GRAYBAR ELECTRIC COMPANY","","0.00000","980071-3","","","1.0000","1.0000","","1.0000","1.0000","0.0000","0.0000","0.0000","0.0000","","False","False","","","","","True"
"BM53F-2","BM53F-2","ASSY - CONST","Stockable","False","","","","KIT - HANDHOLE MARKERS w/GLUE","0.01000","-99.77011494252873563218390805","False","False","4.35","4.35000","","","","","BM53F-2","","","1.0000","1.0000","","1.0000","1.0000","","","","","4294BC || CRYSTAL CAP HANDHOLE MARKER 14.5x9.5"" OVAL | sign hctc || 1
4296BC || ADHESIVE, SIKAFLEX 10.3 OZ TUBE || 0.24

OK TO ORDER. ITEM WILL ALWAYS SHOW ""SOLD OUT"".","False","False","","","","","True"
"RMA 5417","RMA 5417","RMA COE","Stockable","False","","","","CALIX E7-2 SHELF","0.01000","-99.99865508244344621674691341","False","False","743.54","743.54000","","CALIX RMA","","0.00000","RMA 5417","","","1.0000","1.0000","","1.0000","1.0000","0.0000","0.0000","0.0000","0.0000","000-00372 FIELD INSTALL PACKAGE SHELF WITH BLANK CARD, FTA FIELD INSTALATION KIT","False","False","3/29/2023","","","","True"
"990051-4","990051-4","SPECIAL","Stockable","True","","0001","","MAKTIA HAMMER DRILL XPH12 (w/bag, charger, & 2 Batteries)","0.01000","-99.99711124591963486148424185","False","False","346.17","346.17000","","HOME DEPOT","","93.00000","990051-4","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"980083-2","980083-2","SAFETY(96)","Stockable","False","","","","BLADELESS NECK COOLER | rechargable fan","0.01000","-99.96205325294694437614029975","False","False","26.35","26.35272","","AMAZON","","","980083-2","","","1.0000","1.0000","","1.0000","1.0000","0.0000","0.0000","0.0000","0.0000","","False","False","","","","","True"
"980006-4","980006-4","TOOLS(98)","Stockable","False","","","","BRASS PADLOCK COMBO LONG SHANK 5JKW8 | hctc ","0.01000","-99.94821336095287415846711548","False","False","19.31","19.31000","","GRAINGER","","19.31000","980006-4","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"1697","1697","OSP(29)","Stockable","False","","","","EV 6 PORT 0200 FT MST | 6x200","0.01000","-99.99399507596228907704317540","False","False","","166.53000","","POWER & TELEPHONE","","0.00000","1697","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"1715","1715","OSP(29)","Stockable","False","","","","EV 6 PORT 1500 FT MST | 6x1500","0.01000","-99.99806387283516781382201183","False","False","","516.49500","","POWER & TELEPHONE","","0.00000","1715","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"1683","1683","OSP(29)","Stockable","False","","","","EV 2 PORT 0200FT MST | 2x0200 DMA2F14DD1NC200F0P ","0.01000","-99.99131944444444444444444444","False","False","","115.20000","","POWER & TELEPHONE","","0.00000","1683","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"1685","1685","OSP(29)","Stockable","False","","","","EV 2 PORT 1500FT MST | 2x1500 DMA2F14DD1NC1500F0P","0.01000","-99.99752805655806595145103080","False","False","","404.54000","","POWER & TELEPHONE","","0.00000","1685","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"1689","1689","OSP(29)","Stockable","False","","","","EV 4 PORT 0750FT MST | 4x0750 DMA4F1TDD1NC750F0P","0.01000","-99.99595305544314042897612303","False","False","","247.10000","","POWER & TELEPHONE","","0.00000","1689","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"970040-2","970040-2","OFF - OFFICE SUPPLIES(97)","Stockable","False","","","","THERMAL TRANSFER RIBBON 4"" WIDE | outdoor","0.01000","-99.92307692307692307692307692","False","False","13.00","13.00000","","HILL COUNTRY TELEPHONE","","0.00000","970040-2","","","1.0000","1.0000","","1.0000","1.0000","","","","","OUTDOOR 4X6"" THERMAL TRANSFER WAX/RESIN RIBBON","False","False","","","","","True"
"970040-3","970040-3","OFF - OFFICE SUPPLIES(97)","Stockable","False","","","","DIRECT THERMAL LABELS - YELLOW, 3 x 1"" | indoor","0.01000","-99.92307692307692307692307692","False","False","13.00","13.00000","","","","","970040-3","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","5962OFF","","","True"
"990087","990087","SERIALIZED TOOL","Stockable","True","","0001","","LADDER KING KOMBO FIBERLASS H-9945","0.01000","-99.99687500","False","False","320.00","320.00000","","ULINE","","0.00000","990087","","","1.0000","1.0000","","1.0000","1.0000","","","","","GREEN, FIBERGLASS, 300LBS CAPACITY","False","False","","","","","True"
"6152DP","6152DP","DROP(15)","Stockable","False","","","","EV Pushlok Drop Cable TONEABLE 200FT | evolv","0.01000","-99.98822004947579220167275297","False","False","84.89","84.89000","","POWER & TELEPHONE","","0.00000","6152DP","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"6154DP","6154DP","DROP(15)","Stockable","False","","","","EV Pushlok Drop Cable TONEABLE 500FT | evolv","0.01000","-99.99290495484606838360610353","False","False","140.94","140.94343","","KGP CO","","","6154DP","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"6158DP","6158DP","DROP(15)","Stockable","False","","","","EV Pushlok Drop Cable TONEABLE 800FT | evolv","0.01000","-99.99555891104498823111426922","False","False","225.17","225.17000","","POWER & TELEPHONE","","0.00000","6158DP","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"6160DP","6160DP","DROP(15)","Stockable","False","","","","EV Pushlok Drop Cable TONEABLE 1000FT | evolv","0.01000","-99.99616476183170974917542379","False","False","260.74","260.74000","","POWER & TELEPHONE","","0.00000","6160DP","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"6162DP","6162DP","DROP(15)","Stockable","False","","","","EV Pushlok Drop Cable TONEABLE 1500FT | evolv","0.01000","-99.99844636059970480851394391","False","False","643.65","643.65000","","POWER & TELEPHONE","","","6162DP","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"1720","1720","OSP(29)","Stockable","False","","","","EV 4 PORT 0020FT MST TONEABLE | 4x20
DMA4F1TDD1NC020F0P","0.01000","-99.99078971557536462595008689","False","False","","108.57428","","POWER & TELEPHONE","","0.00000","1720","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"1722","1722","OSP(29)","Stockable","False","","","","EV 4 PORT 0125FT MST TONEABLE | 4x0125","0.01000","-99.99234618217999866058188150","False","False","130.65","130.65375","","POWER & TELEPHONE","","0.00000","1722","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"1726","1726","OSP(29)","Stockable","False","","","","EV 6 PORT 0020FT MST TONEABLE | 6x0020","0.01000","-99.99242424242424242424242424","False","False","132.00","132.00000","","POWER & TELEPHONE","","0.00000","1726","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"1728","1728","OSP(29)","Stockable","False","","","","EV 6 PORT 0150FT MST TONEABLE | 6x0150","0.01000","-99.99380421313506815365551425","False","False","161.40","161.40000","","POWER & TELEPHONE","","0.00000","1728","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"1730","1730","OSP(29)","Stockable","False","","","","EV 8 PORT 0020FT MST TONEABLE | 8x0020","0.01000","-99.99510882856444118366348741","False","False","204.45","204.45000","","POWER & TELEPHONE","","0.00000","1730","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"1719","1719","OSP(29)","Stockable","False","","","","COR SPLICE CLOSURE 864 RIBBON SYS | 864f","0.01000","-99.99830180348469924939714024","False","False","588.86","588.86000","","POWER & TELEPHONE","","0.00000","1719","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"1718","1718","OSP(29)","Stockable","False","","","","COR SPLICE CLOSURE 384 SINGLE FIBER | 384f","0.01000","-99.99693524165619540899200098","False","False","","326.29000","","POWER & TELEPHONE","","0.00000","1718","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"6004ABF","6004ABF","EXEMPT-OSP(1808)","Stockable","False","","","","OPTITIP ASSEMBLIES, OPTITIP NON-PINNED TO OPTITIP PINNED, SST-DROP OUTDOOR CABLE EXTENDER M1M212EB1D1E100F-P","0.01000","-99.99826044602164005149079776","False","False","574.86","574.86000","","POWER & TELEPHONE","","0.00000","980071-4","","","1.0000","1.0000","","1.0000","1.0000","","","","","OptiTip® Interconnect Harness Assembly is designed for use in outside plant fiber access networks with FlexNAP™ and OptiSheath® MDU and Fiber Distribution terminals. This innovative cable assembly solution provides enhanced design flexibility, increased deployment speed and reduced installation cost. The OptiTip MT Connector design provides superior durability and reliability for network point connections up to 12 fibers.","False","False","","","","","True"
"980071-5","980071-5","TOOLS(98)","Stockable","False","","","","FIBER OPTIC CLEANING TOOL, OPTITIP CONNECTOR 2104478-01","0.01000","-99.99240179317681027277562495","False","False","131.61","131.61000","","GRAYBAR ELECTRIC COMPANY","","","980071-5","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"180703-1","180703-1","EXEMPT-LT(1807)","Stockable","False","","","","FLEXNAP TETHER REPAIR KIT SINGLE-MODE, NON-PINNED OPTITIP ANYLAN-RK-SMNP","0.01000","-99.99733766406645190490136045","False","False","375.61","375.61000","","POWER & TELEPHONE","","0.00000","180703-1","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","980071-6","","","True"
"5435","5435","SCXR(31)","Stockable","False","","","","CISCO ASR 920 AC PWR","0.01000","-99.99876543209876543209876543","False","False","","810.00000","","TRI TOWER TELCOM CORP","","795.00000","5435","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"180011-8","180011-8","EXEMPT-IW(1810)","Stockable","False","","","","CAT 6 OUTDOOR CABLE WITH MESSENGER | ethernet","0.01000","-99.99651114100830676392768209","False","False","","286.62666","","GENUINE CABLE GROUP, LLC","","260.00000","180011-8","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","1","","True"
"970101-1","970101-1","OFF - OFFICE SUPPLIES(97)","Stockable","False","","","","PEN PENCIL HOLDER METAL MESH","0.01000","-99.83305509181969949916527546","False","False","5.99","5.99000","","","","","970101-1","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"1399R","1399R","OSP-REEL(29)","Stockable","False","","","","FO 864R RIBBON FIBER","0.01000","-99.87373737373737373737373737","False","False","","7.92000","","POWER & TELEPHONE","","0.00000","1399R","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"RMA 5012","RMA 5012","RMA COE","Stockable","False","","","","RECTIFIER 48V 5A INT. FAN P/N V0250A-VC, Eltec Valere, 5A V-Series RTF","0.01000","","False","False","0","0.00000","","UNITED TEL-REPAIR","","0.00000","RMA 5012","","","1.0000","1.0000","","1.0000","1.0000","","","","","THIS IS AN INACTIVE ITEM IN NISC","False","False","","","","","True"
"5590","5590","SCXR(31)","Stockable","False","","","","SOLID OPTICS SFP 10G BiDi Laser 60K 1330","0.01000","-99.99047619047619047619047619","False","False","","105.00000","","SOLID OPTICS","","105.00000","5590","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"6175","6175","SCXR(31)","Stockable","False","","","","Apex9 DC Power Cable 12AWG SHIELDED | tarana","0.01000","-99.99927325581395348837209302","False","False","1376.00","1376.00000","","CTI CONNECT","","1376.00000","6175","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"6176","6176","SCXR(31)","Stockable","False","","","","70M OUTDOOR SGL MODE FIBER OPTIC CABLE 33-022-070","0.01000","-99.99720553304457174793908062","False","False","","357.85000","","CTI CONNECT","","357.85000","6176","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"990088","990088","SPECIAL","Stockable","True","","0001","","AFL OPTICAL FIBER IDENTIFIER W/ POWER METER OFI-BIPM","0.01000","-99.99952070552147239263803681","False","False","2086.40","2086.40000","","WALKER & ASSOCIATE, INC.","","0.00000","990088","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","","","True"
"180816-5","180816-5","EXEMPT-OSP(1808)","Stockable","False","","","","HAMMERLOCK CONNECTOR FOR #6 BARE WIRE TO 5/8"" GROUND ROD EHL58G1K","0.01000","-99.87012987012987012987012987","False","False","7.70","7.70000","","","","","180816-5","","","1.0000","1.0000","","1.0000","1.0000","0.0000","0.0000","0.0000","0.0000","","False","False","8/17/2023","","","","True"
"5222BC","5222BC","EXEMPT-BC(1802)","Stockable","False","","","","PLOWDUCT 1.25"" TONABLE","0.01000","0","False","False","0.01","0.01000","","POWER & TELEPHONE","","0.00000","5222BC","","","1.0000","1.0000","","1.0000","1.0000","","","","","THIS IS VERY OLD PLOWDUCT THAT HAS BEEN SITTING BEHIND THE ROLLOFF FOR YEARS. IT HAS BEEN MOVED SO AS TO BE MORE READILY ACCESSABLE IN AN EFFORT TO HAVE IT PLACED INTO SERVICE.","False","False","","","","","True"
"5223BC","5223BC","EXEMPT-BC(1802)","Stockable","False","","","","PLOWDUCT 1.25"" FIGURE 8","0.01000","0","False","False","0.01","0.01000","","","","","5223BC","","","1.0000","1.0000","","1.0000","1.0000","","","","","THIS IS VERY OLD PLOWDUCT THAT HAS BEEN SITTING BEHIND THE ROLLOFF FOR YEARS. IT HAS BEEN MOVED SO AS TO BE MORE READILY ACCESSABLE IN AN EFFORT TO HAVE IT PLACED INTO SERVICE.","False","False","8/17/2023","","","","True"
